Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gene name	Source of gene name
2	55634061	55693863	PNPT1	HGNC Symbol
2	203014879	203226378	NBEAL1	HGNC Symbol
2	218710835	218755416	TTLL4	HGNC Symbol
2	218710835	218755416	TTLL4	HGNC Symbol
2	171434217	171485052	DCAF17	HGNC Symbol
2	171434217	171485052	DCAF17	HGNC Symbol
2	88027205	88055783	KRCC1	HGNC Symbol
2	171317405	171434802	METTL8	HGNC Symbol
2	171317405	171434802	METTL8	HGNC Symbol
2	171317405	171434802	METTL8	HGNC Symbol
2	171317405	171434802	METTL8	HGNC Symbol
2	171317405	171434802	METTL8	HGNC Symbol
2	84423528	84460045	SUCLG1	HGNC Symbol
2	130181737	130190729	MZT2B	HGNC Symbol
2	130181737	130190729	MZT2B	HGNC Symbol
2	130151392	130182750	SMPD4	HGNC Symbol
2	130151392	130182750	SMPD4	HGNC Symbol
2	130151392	130182750	SMPD4	HGNC Symbol
2	39175646	39229588	CDKL4	HGNC Symbol
2	39175646	39229588	CDKL4	HGNC Symbol
2	6840570	6866635	CMPK2	HGNC Symbol
2	6840570	6866635	CMPK2	HGNC Symbol
2	6840570	6866635	CMPK2	HGNC Symbol
2	6865806	6898239	RSAD2	HGNC Symbol
2	88067825	88113384	SMYD1	HGNC Symbol
2	88067825	88113384	SMYD1	HGNC Symbol
2	49918503	51225575	NRXN1	HGNC Symbol
2	49918503	51225575	NRXN1	HGNC Symbol
2	49918503	51225575	NRXN1	HGNC Symbol
2	49918503	51225575	NRXN1	HGNC Symbol
2	49918503	51225575	NRXN1	HGNC Symbol
2	49918503	51225575	NRXN1	HGNC Symbol
2	49918503	51225575	NRXN1	HGNC Symbol
2	49918503	51225575	NRXN1	HGNC Symbol
2	49918503	51225575	NRXN1	HGNC Symbol
2	49918503	51225575	NRXN1	HGNC Symbol
2	49918503	51225575	NRXN1	HGNC Symbol
2	49918503	51225575	NRXN1	HGNC Symbol
2	27381195	27409591	PPM1G	HGNC Symbol
2	195737703	196068837	DNAH7	HGNC Symbol
2	150468195	150539011	RND3	HGNC Symbol
2	150468195	150539011	RND3	HGNC Symbol
2	175923882	176002839	LNPK	HGNC Symbol
2	175923882	176002839	LNPK	HGNC Symbol
2	175923882	176002839	LNPK	HGNC Symbol
2	85394753	85418432	CAPG	HGNC Symbol
2	85394753	85418432	CAPG	HGNC Symbol
2	85394753	85418432	CAPG	HGNC Symbol
2	85394753	85418432	CAPG	HGNC Symbol
2	63840940	63891562	UGP2	HGNC Symbol
2	63840940	63891562	UGP2	HGNC Symbol
2	63840940	63891562	UGP2	HGNC Symbol
2	6917412	7068286	RNF144A	HGNC Symbol
2	188291669	188595931	GULP1	HGNC Symbol
2	188291669	188595931	GULP1	HGNC Symbol
2	188291669	188595931	GULP1	HGNC Symbol
2	188291669	188595931	GULP1	HGNC Symbol
2	188291669	188595931	GULP1	HGNC Symbol
2	188291669	188595931	GULP1	HGNC Symbol
2	216859458	216860064	TNP1	HGNC Symbol
2	216672105	216695549	IGFBP5	HGNC Symbol
2	88122982	88128116	FABP1	HGNC Symbol
2	178463664	178478600	FKBP7	HGNC Symbol
2	178463664	178478600	FKBP7	HGNC Symbol
2	205681990	205798133	NRP2	HGNC Symbol
2	205681990	205798133	NRP2	HGNC Symbol
2	205681990	205798133	NRP2	HGNC Symbol
2	205681990	205798133	NRP2	HGNC Symbol
2	205681990	205798133	NRP2	HGNC Symbol
2	205681990	205798133	NRP2	HGNC Symbol
2	163593396	163736012	FIGN	HGNC Symbol
2	156324437	156342348	NR4A2	HGNC Symbol
2	156324437	156342348	NR4A2	HGNC Symbol
2	156324437	156342348	NR4A2	HGNC Symbol
2	114442299	115845752	DPP10	HGNC Symbol
2	114442299	115845752	DPP10	HGNC Symbol
2	114442299	115845752	DPP10	HGNC Symbol
2	114442299	115845752	DPP10	HGNC Symbol
2	176077472	176083913	EVX2	HGNC Symbol
2	178480457	178516463	PLEKHA3	HGNC Symbol
2	219418377	219426739	DES	HGNC Symbol
2	17753858	17788946	GEN1	HGNC Symbol
2	17753858	17788946	GEN1	HGNC Symbol
2	98087116	98313299	VWA3B	HGNC Symbol
2	84516455	84819589	DNAH6	HGNC Symbol
2	84516455	84819589	DNAH6	HGNC Symbol
2	17663812	17800242	SMC6	HGNC Symbol
2	17663812	17800242	SMC6	HGNC Symbol
2	17663812	17800242	SMC6	HGNC Symbol
2	164492812	164621848	GRB14	HGNC Symbol
2	218781749	218815293	CYP27A1	HGNC Symbol
2	96335766	96377091	NCAPH	HGNC Symbol
2	96335766	96377091	NCAPH	HGNC Symbol
2	135052265	135176394	RAB3GAP1	HGNC Symbol
2	135052265	135176394	RAB3GAP1	HGNC Symbol
2	135136916	135531218	ZRANB3	HGNC Symbol
2	135136916	135531218	ZRANB3	HGNC Symbol
2	135136916	135531218	ZRANB3	HGNC Symbol
2	176092721	176095944	HOXD13	HGNC Symbol
2	176099730	176101193	HOXD12	HGNC Symbol
2	39249266	39437301	MAP4K3	HGNC Symbol
2	39249266	39437301	MAP4K3	HGNC Symbol
2	151247940	151261863	RBM43	HGNC Symbol
2	84905656	84906671	TMSB10	HGNC Symbol
2	84821650	84907008	TRABD2A	HGNC Symbol
2	84821650	84907008	TRABD2A	HGNC Symbol
2	84821650	84907008	TRABD2A	HGNC Symbol
2	176104216	176109754	HOXD11	HGNC Symbol
2	171522247	171558129	CYBRD1	HGNC Symbol
2	171522247	171558129	CYBRD1	HGNC Symbol
2	171522247	171558129	CYBRD1	HGNC Symbol
2	176108790	176119942	HOXD10	HGNC Symbol
2	196133583	196176503	STK17B	HGNC Symbol
2	196133583	196176503	STK17B	HGNC Symbol
2	203238940	203305611	CYP20A1	HGNC Symbol
2	176129694	176132695	HOXD8	HGNC Symbol
2	176129694	176132695	HOXD8	HGNC Symbol
2	176129694	176132695	HOXD8	HGNC Symbol
2	176136612	176173102	HOXD3	HGNC Symbol
2	176136612	176173102	HOXD3	HGNC Symbol
2	28894667	28948219	WDR43	HGNC Symbol
2	176122719	176124937	HOXD9	HGNC Symbol
2	39664982	39717963	TMEM178A	HGNC Symbol
2	176188668	176190907	HOXD1	HGNC Symbol
2	176151550	176153226	HOXD4	HGNC Symbol
2	164896186	164955525	SLC38A11	HGNC Symbol
2	164896186	164955525	SLC38A11	HGNC Symbol
2	164896186	164955525	SLC38A11	HGNC Symbol
2	127645864	127652639	GPR17	HGNC Symbol
2	127645864	127652639	GPR17	HGNC Symbol
2	127645864	127652639	GPR17	HGNC Symbol
2	127638381	127681786	LIMS2	HGNC Symbol
2	127638381	127681786	LIMS2	HGNC Symbol
2	127638381	127681786	LIMS2	HGNC Symbol
2	127638381	127681786	LIMS2	HGNC Symbol
2	127638381	127681786	LIMS2	HGNC Symbol
2	127638381	127681786	LIMS2	HGNC Symbol
2	127638381	127681786	LIMS2	HGNC Symbol
2	127638381	127681786	LIMS2	HGNC Symbol
2	127638381	127681786	LIMS2	HGNC Symbol
2	127638381	127681786	LIMS2	HGNC Symbol
2	164653624	164843679	COBLL1	HGNC Symbol
2	164653624	164843679	COBLL1	HGNC Symbol
2	164653624	164843679	COBLL1	HGNC Symbol
2	164653624	164843679	COBLL1	HGNC Symbol
2	188733738	188790104	DIRC1	HGNC Symbol
2	151270465	151290057	NMI	HGNC Symbol
2	27427790	27442259	NRBP1	HGNC Symbol
2	27427790	27442259	NRBP1	HGNC Symbol
2	27427790	27442259	NRBP1	HGNC Symbol
2	28956611	29061373	TOGARAM2	HGNC Symbol
2	29060976	29074523	PCARE	HGNC Symbol
2	165087522	165204067	SCN3A	HGNC Symbol
2	165087522	165204067	SCN3A	HGNC Symbol
2	264140	278283	ACP1	HGNC Symbol
2	264140	278283	ACP1	HGNC Symbol
2	264140	278283	ACP1	HGNC Symbol
2	88170295	88186636	THNSL2	HGNC Symbol
2	88170295	88186636	THNSL2	HGNC Symbol
2	88170295	88186636	THNSL2	HGNC Symbol
2	98346155	98398601	CNGA3	HGNC Symbol
2	98346155	98398601	CNGA3	HGNC Symbol
2	98346155	98398601	CNGA3	HGNC Symbol
2	165194993	165392310	SCN2A	HGNC Symbol
2	165194993	165392310	SCN2A	HGNC Symbol
2	165194993	165392310	SCN2A	HGNC Symbol
2	165194993	165392310	SCN2A	HGNC Symbol
2	165194993	165392310	SCN2A	HGNC Symbol
2	165194993	165392310	SCN2A	HGNC Symbol
2	55865967	55924139	EFEMP1	HGNC Symbol
2	55865967	55924139	EFEMP1	HGNC Symbol
2	151357592	151380046	TNFAIP6	HGNC Symbol
2	217730	266398	SH3YL1	HGNC Symbol
2	217730	266398	SH3YL1	HGNC Symbol
2	217730	266398	SH3YL1	HGNC Symbol
2	217730	266398	SH3YL1	HGNC Symbol
2	217730	266398	SH3YL1	HGNC Symbol
2	84971093	85059472	KCMF1	HGNC Symbol
2	188974320	189012746	COL3A1	HGNC Symbol
2	219498867	219506989	GMPPA	HGNC Symbol
2	219498867	219506989	GMPPA	HGNC Symbol
2	219498867	219506989	GMPPA	HGNC Symbol
2	219498867	219506989	GMPPA	HGNC Symbol
2	71453722	71686768	DYSF	HGNC Symbol
2	71453722	71686768	DYSF	HGNC Symbol
2	71453722	71686768	DYSF	HGNC Symbol
2	71453722	71686768	DYSF	HGNC Symbol
2	71453722	71686768	DYSF	HGNC Symbol
2	71453722	71686768	DYSF	HGNC Symbol
2	71453722	71686768	DYSF	HGNC Symbol
2	71453722	71686768	DYSF	HGNC Symbol
2	71453722	71686768	DYSF	HGNC Symbol
2	71453722	71686768	DYSF	HGNC Symbol
2	71453722	71686768	DYSF	HGNC Symbol
2	88446787	88452656	FOXI3	HGNC Symbol
2	88524649	88529585	TEX37	HGNC Symbol
2	63892146	64019428	VPS54	HGNC Symbol
2	63892146	64019428	VPS54	HGNC Symbol
2	25377198	25673647	DTNB	HGNC Symbol
2	25377198	25673647	DTNB	HGNC Symbol
2	25377198	25673647	DTNB	HGNC Symbol
2	25377198	25673647	DTNB	HGNC Symbol
2	25377198	25673647	DTNB	HGNC Symbol
2	25377198	25673647	DTNB	HGNC Symbol
2	25377198	25673647	DTNB	HGNC Symbol
2	25377198	25673647	DTNB	HGNC Symbol
2	85133392	85310387	TCF7L1	HGNC Symbol
2	219514170	219538772	ASIC4	HGNC Symbol
2	219514170	219538772	ASIC4	HGNC Symbol
2	88556740	88627464	EIF2AK3	HGNC Symbol
2	219434843	219493629	SPEG	HGNC Symbol
2	219434843	219493629	SPEG	HGNC Symbol
2	219434843	219493629	SPEG	HGNC Symbol
2	219434843	219493629	SPEG	HGNC Symbol
2	74557883	74648338	M1AP	HGNC Symbol
2	74557883	74648338	M1AP	HGNC Symbol
2	74557883	74648338	M1AP	HGNC Symbol
2	64092652	64144420	PELI1	HGNC Symbol
2	8678845	8684461	ID2	HGNC Symbol
2	8678845	8684461	ID2	HGNC Symbol
2	8678845	8684461	ID2	HGNC Symbol
2	130191745	130198439	TUBA3E	HGNC Symbol
2	176269395	176338025	MTX2	HGNC Symbol
2	178525989	178830802	TTN	HGNC Symbol
2	178525989	178830802	TTN	HGNC Symbol
2	178525989	178830802	TTN	HGNC Symbol
2	178525989	178830802	TTN	HGNC Symbol
2	178525989	178830802	TTN	HGNC Symbol
2	178525989	178830802	TTN	HGNC Symbol
2	178525989	178830802	TTN	HGNC Symbol
2	205993721	206086303	INO80D	HGNC Symbol
2	85539168	85545281	MAT2A	HGNC Symbol
2	156435290	156613735	GPD2	HGNC Symbol
2	156435290	156613735	GPD2	HGNC Symbol
2	156435290	156613735	GPD2	HGNC Symbol
2	85544720	85561547	GGCX	HGNC Symbol
2	85544720	85561547	GGCX	HGNC Symbol
2	85318020	85328296	TGOLN2	HGNC Symbol
2	85318020	85328296	TGOLN2	HGNC Symbol
2	85318020	85328296	TGOLN2	HGNC Symbol
2	217799588	218033982	TNS1	HGNC Symbol
2	217799588	218033982	TNS1	HGNC Symbol
2	217799588	218033982	TNS1	HGNC Symbol
2	217799588	218033982	TNS1	HGNC Symbol
2	144364364	144521057	ZEB2	HGNC Symbol
2	144364364	144521057	ZEB2	HGNC Symbol
2	144364364	144521057	ZEB2	HGNC Symbol
2	144364364	144521057	ZEB2	HGNC Symbol
2	26457203	26558698	OTOF	HGNC Symbol
2	26457203	26558698	OTOF	HGNC Symbol
2	26457203	26558698	OTOF	HGNC Symbol
2	26457203	26558698	OTOF	HGNC Symbol
2	26457203	26558698	OTOF	HGNC Symbol
2	53767804	53775196	CHAC2	HGNC Symbol
2	53532672	53860160	ASB3	HGNC Symbol
2	53532672	53860160	ASB3	HGNC Symbol
2	53532672	53860160	ASB3	HGNC Symbol
2	53532672	53860160	ASB3	HGNC Symbol
2	53532672	53860160	ASB3	HGNC Symbol
2	53852913	53859989	GPR75	HGNC Symbol
2	53787044	53818819	ERLEC1	HGNC Symbol
2	53787044	53818819	ERLEC1	HGNC Symbol
2	53787044	53818819	ERLEC1	HGNC Symbol
2	110637528	110678063	BUB1	HGNC Symbol
2	110637528	110678063	BUB1	HGNC Symbol
2	110637528	110678063	BUB1	HGNC Symbol
2	3188925	3377882	EIPR1	HGNC Symbol
2	3188925	3377882	EIPR1	HGNC Symbol
2	130337933	130342699	CCDC115	HGNC Symbol
2	130337933	130342699	CCDC115	HGNC Symbol
2	130342225	130347810	IMP4	HGNC Symbol
2	196189099	196593684	HECW2	HGNC Symbol
2	196189099	196593684	HECW2	HGNC Symbol
2	196189099	196593684	HECW2	HGNC Symbol
2	218822383	218832086	PRKAG3	HGNC Symbol
2	218822383	218832086	PRKAG3	HGNC Symbol
2	218822383	218832086	PRKAG3	HGNC Symbol
2	98444854	98594390	INPP4A	HGNC Symbol
2	98444854	98594390	INPP4A	HGNC Symbol
2	98444854	98594390	INPP4A	HGNC Symbol
2	98444854	98594390	INPP4A	HGNC Symbol
2	98444854	98594390	INPP4A	HGNC Symbol
2	64453969	64461381	LGALSL	HGNC Symbol
2	56183990	56386172	CCDC85A	HGNC Symbol
2	117814691	117832377	DDX18	HGNC Symbol
2	177212563	177223958	HNRNPA3	HGNC Symbol
2	177212563	177223958	HNRNPA3	HGNC Symbol
2	177212563	177223958	HNRNPA3	HGNC Symbol
2	74654228	74683853	SEMA4F	HGNC Symbol
2	74654228	74683853	SEMA4F	HGNC Symbol
2	74654228	74683853	SEMA4F	HGNC Symbol
2	64524305	64593005	AFTPH	HGNC Symbol
2	64524305	64593005	AFTPH	HGNC Symbol
2	64524305	64593005	AFTPH	HGNC Symbol
2	218859805	218874233	WNT6	HGNC Symbol
2	3379675	3485094	TRAPPC12	HGNC Symbol
2	3379675	3485094	TRAPPC12	HGNC Symbol
2	189031898	189225312	COL5A2	HGNC Symbol
2	17816496	17817101	MSGN1	HGNC Symbol
2	218880852	218899581	WNT10A	HGNC Symbol
2	157257705	157318491	GALNT5	HGNC Symbol
2	227362156	227381995	TM4SF20	HGNC Symbol
2	17877847	18361616	KCNS3	HGNC Symbol
2	17877847	18361616	KCNS3	HGNC Symbol
2	178829757	179050086	CCDC141	HGNC Symbol
2	227472152	227561214	AGFG1	HGNC Symbol
2	227472152	227561214	AGFG1	HGNC Symbol
2	227472152	227561214	AGFG1	HGNC Symbol
2	227472152	227561214	AGFG1	HGNC Symbol
2	218959655	218962162	CDK5R2	HGNC Symbol
2	218981087	218985657	FEV	HGNC Symbol
2	64631621	64751005	SERTAD2	HGNC Symbol
2	18562872	18589572	NT5C1B	HGNC Symbol
2	18562872	18589572	NT5C1B	HGNC Symbol
2	85341955	85354531	RETSAT	HGNC Symbol
2	29097705	29189643	CLIP4	HGNC Symbol
2	29097705	29189643	CLIP4	HGNC Symbol
2	29097705	29189643	CLIP4	HGNC Symbol
2	18554723	18560679	RDH14	HGNC Symbol
2	18555545	18589564	NT5C1B-RDH14	HGNC Symbol
2	85354394	85391752	ELMOD3	HGNC Symbol
2	85354394	85391752	ELMOD3	HGNC Symbol
2	85354394	85391752	ELMOD3	HGNC Symbol
2	85354394	85391752	ELMOD3	HGNC Symbol
2	64988477	65023865	SLC1A4	HGNC Symbol
2	64988477	65023865	SLC1A4	HGNC Symbol
2	135531455	135725270	R3HDM1	HGNC Symbol
2	135531455	135725270	R3HDM1	HGNC Symbol
2	135531455	135725270	R3HDM1	HGNC Symbol
2	135531455	135725270	R3HDM1	HGNC Symbol
2	135531455	135725270	R3HDM1	HGNC Symbol
2	26562585	26579532	C2orf70	HGNC Symbol
2	26562585	26579532	C2orf70	HGNC Symbol
2	27442366	27446481	KRTCAP3	HGNC Symbol
2	27442366	27446481	KRTCAP3	HGNC Symbol
2	157318625	157327713	ERMN	HGNC Symbol
2	157318625	157327713	ERMN	HGNC Symbol
2	157318625	157327713	ERMN	HGNC Symbol
2	27444377	27489789	IFT172	HGNC Symbol
2	26581205	26641366	CIB4	HGNC Symbol
2	74833981	74893359	HK2	HGNC Symbol
2	26692690	26733420	KCNK3	HGNC Symbol
2	19351485	19358623	OSR1	HGNC Symbol
2	117915478	118014133	CCDC93	HGNC Symbol
2	98599314	98608515	COA5	HGNC Symbol
2	127048027	127107288	BIN1	HGNC Symbol
2	127048027	127107288	BIN1	HGNC Symbol
2	127048027	127107288	BIN1	HGNC Symbol
2	127048027	127107288	BIN1	HGNC Symbol
2	127048027	127107288	BIN1	HGNC Symbol
2	127048027	127107288	BIN1	HGNC Symbol
2	127048027	127107288	BIN1	HGNC Symbol
2	127048027	127107288	BIN1	HGNC Symbol
2	127048027	127107288	BIN1	HGNC Symbol
2	127048027	127107288	BIN1	HGNC Symbol
2	127048027	127107288	BIN1	HGNC Symbol
2	98608579	98618515	UNC50	HGNC Symbol
2	98608579	98618515	UNC50	HGNC Symbol
2	98608579	98618515	UNC50	HGNC Symbol
2	65056366	65087004	CEP68	HGNC Symbol
2	65056366	65087004	CEP68	HGNC Symbol
2	65070696	65130331	RAB1A	HGNC Symbol
2	65070696	65130331	RAB1A	HGNC Symbol
2	65070696	65130331	RAB1A	HGNC Symbol
2	26764289	26801067	CENPA	HGNC Symbol
2	26764289	26801067	CENPA	HGNC Symbol
2	151788984	151828492	ARL5A	HGNC Symbol
2	151788984	151828492	ARL5A	HGNC Symbol
2	151788984	151828492	ARL5A	HGNC Symbol
2	26764284	26781231	SLC35F6	HGNC Symbol
2	19896631	19901983	TTC32	HGNC Symbol
2	151832768	152099475	CACNB4	HGNC Symbol
2	151832768	152099475	CACNB4	HGNC Symbol
2	151832768	152099475	CACNB4	HGNC Symbol
2	151832768	152099475	CACNB4	HGNC Symbol
2	151832768	152099475	CACNB4	HGNC Symbol
2	151832768	152099475	CACNB4	HGNC Symbol
2	151832768	152099475	CACNB4	HGNC Symbol
2	151832768	152099475	CACNB4	HGNC Symbol
2	151832768	152099475	CACNB4	HGNC Symbol
2	151832768	152099475	CACNB4	HGNC Symbol
2	151832768	152099475	CACNB4	HGNC Symbol
2	98619106	98731132	MGAT4A	HGNC Symbol
2	98619106	98731132	MGAT4A	HGNC Symbol
2	98619106	98731132	MGAT4A	HGNC Symbol
2	98619106	98731132	MGAT4A	HGNC Symbol
2	96497646	96508109	NEURL3	HGNC Symbol
2	96497646	96508109	NEURL3	HGNC Symbol
2	200305881	200482264	SPATS2L	HGNC Symbol
2	200305881	200482264	SPATS2L	HGNC Symbol
2	200305881	200482264	SPATS2L	HGNC Symbol
2	200305881	200482264	SPATS2L	HGNC Symbol
2	200305881	200482264	SPATS2L	HGNC Symbol
2	200305881	200482264	SPATS2L	HGNC Symbol
2	200305881	200482264	SPATS2L	HGNC Symbol
2	200305881	200482264	SPATS2L	HGNC Symbol
2	96536743	96552634	ARID5A	HGNC Symbol
2	96536743	96552634	ARID5A	HGNC Symbol
2	127701027	127811187	WDR33	HGNC Symbol
2	127701027	127811187	WDR33	HGNC Symbol
2	127701027	127811187	WDR33	HGNC Symbol
2	39736060	39779267	THUMPD2	HGNC Symbol
2	206114817	206159509	NDUFS1	HGNC Symbol
2	206114817	206159509	NDUFS1	HGNC Symbol
2	206114817	206159509	NDUFS1	HGNC Symbol
2	206114817	206159509	NDUFS1	HGNC Symbol
2	206114817	206159509	NDUFS1	HGNC Symbol
2	206114817	206159509	NDUFS1	HGNC Symbol
2	127701508	127705242	SFT2D3	HGNC Symbol
2	58159243	58241372	FANCL	HGNC Symbol
2	58159243	58241372	FANCL	HGNC Symbol
2	88691673	88750929	RPIA	HGNC Symbol
2	74958492	74970128	POLE4	HGNC Symbol
2	157414619	157488961	CYTIP	HGNC Symbol
2	19910260	19990131	WDR35	HGNC Symbol
2	19910260	19990131	WDR35	HGNC Symbol
2	29192774	29921586	ALK	HGNC Symbol
2	29192774	29921586	ALK	HGNC Symbol
2	57907629	58159920	VRK2	HGNC Symbol
2	57907629	58159920	VRK2	HGNC Symbol
2	57907629	58159920	VRK2	HGNC Symbol
2	57907629	58159920	VRK2	HGNC Symbol
2	189441446	189475552	WDR75	HGNC Symbol
2	135741734	135785056	UBXN4	HGNC Symbol
2	218990189	218993422	CRYBA2	HGNC Symbol
2	218990189	218993422	CRYBA2	HGNC Symbol
2	75046463	75199520	TACR1	HGNC Symbol
2	75046463	75199520	TACR1	HGNC Symbol
2	219002846	219041527	CFAP65	HGNC Symbol
2	219002846	219041527	CFAP65	HGNC Symbol
2	219002846	219041527	CFAP65	HGNC Symbol
2	219002846	219041527	CFAP65	HGNC Symbol
2	219002846	219041527	CFAP65	HGNC Symbol
2	110732573	111118222	ACOXL	HGNC Symbol
2	196763035	196799725	GTF3C3	HGNC Symbol
2	196763035	196799725	GTF3C3	HGNC Symbol
2	111119378	111168445	BCL2L11	HGNC Symbol
2	111119378	111168445	BCL2L11	HGNC Symbol
2	111119378	111168445	BCL2L11	HGNC Symbol
2	111119378	111168445	BCL2L11	HGNC Symbol
2	111119378	111168445	BCL2L11	HGNC Symbol
2	111119378	111168445	BCL2L11	HGNC Symbol
2	111119378	111168445	BCL2L11	HGNC Symbol
2	111119378	111168445	BCL2L11	HGNC Symbol
2	111119378	111168445	BCL2L11	HGNC Symbol
2	111119378	111168445	BCL2L11	HGNC Symbol
2	111119378	111168445	BCL2L11	HGNC Symbol
2	111119378	111168445	BCL2L11	HGNC Symbol
2	111119378	111168445	BCL2L11	HGNC Symbol
2	111119378	111168445	BCL2L11	HGNC Symbol
2	111119378	111168445	BCL2L11	HGNC Symbol
2	111119378	111168445	BCL2L11	HGNC Symbol
2	111119378	111168445	BCL2L11	HGNC Symbol
2	111119378	111168445	BCL2L11	HGNC Symbol
2	111119378	111168445	BCL2L11	HGNC Symbol
2	157526767	157628864	ACVR1C	HGNC Symbol
2	157526767	157628864	ACVR1C	HGNC Symbol
2	157526767	157628864	ACVR1C	HGNC Symbol
2	157526767	157628864	ACVR1C	HGNC Symbol
2	196639554	196763490	CCDC150	HGNC Symbol
2	111611639	111884690	ANAPC1	HGNC Symbol
2	135787850	135837184	LCT	HGNC Symbol
2	19992052	20012668	MATN3	HGNC Symbol
2	26970612	27027196	MAPRE3	HGNC Symbol
2	127843553	127858155	POLR2D	HGNC Symbol
2	26847747	26950351	DPYSL5	HGNC Symbol
2	26847747	26950351	DPYSL5	HGNC Symbol
2	26847747	26950351	DPYSL5	HGNC Symbol
2	118088452	118110997	INSIG2	HGNC Symbol
2	135839626	135876443	MCM6	HGNC Symbol
2	118842171	118847678	EN1	HGNC Symbol
2	98793846	98936259	KIAA1211L	HGNC Symbol
2	227610090	227648606	C2orf83	HGNC Symbol
2	227610090	227648606	C2orf83	HGNC Symbol
2	3497366	3519531	ADI1	HGNC Symbol
2	3497366	3519531	ADI1	HGNC Symbol
2	151485336	151734487	NEB	HGNC Symbol
2	151485336	151734487	NEB	HGNC Symbol
2	151485336	151734487	NEB	HGNC Symbol
2	151485336	151734487	NEB	HGNC Symbol
2	151485336	151734487	NEB	HGNC Symbol
2	151485336	151734487	NEB	HGNC Symbol
2	118942166	118994660	MARCO	HGNC Symbol
2	119156243	119158751	C1QL2	HGNC Symbol
2	65227753	65271253	ACTR2	HGNC Symbol
2	65227753	65271253	ACTR2	HGNC Symbol
2	127861630	127885922	AMMECR1L	HGNC Symbol
2	127861630	127885922	AMMECR1L	HGNC Symbol
2	177227595	177392697	NFE2L2	HGNC Symbol
2	177227595	177392697	NFE2L2	HGNC Symbol
2	177227595	177392697	NFE2L2	HGNC Symbol
2	177227595	177392697	NFE2L2	HGNC Symbol
2	8721081	8837630	KIDINS220	HGNC Symbol
2	8721081	8837630	KIDINS220	HGNC Symbol
2	8721081	8837630	KIDINS220	HGNC Symbol
2	218125289	218137251	CXCR2	HGNC Symbol
2	119223831	119265652	STEAP3	HGNC Symbol
2	119223831	119265652	STEAP3	HGNC Symbol
2	119223831	119265652	STEAP3	HGNC Symbol
2	119223831	119265652	STEAP3	HGNC Symbol
2	218162845	218166995	CXCR1	HGNC Symbol
2	227683763	227718028	SLC19A3	HGNC Symbol
2	227683763	227718028	SLC19A3	HGNC Symbol
2	61824848	61854143	FAM161A	HGNC Symbol
2	61824848	61854143	FAM161A	HGNC Symbol
2	30146941	30160533	YPEL5	HGNC Symbol
2	30146941	30160533	YPEL5	HGNC Symbol
2	30146941	30160533	YPEL5	HGNC Symbol
2	30146941	30160533	YPEL5	HGNC Symbol
2	30146941	30160533	YPEL5	HGNC Symbol
2	119302225	119366834	C2orf76	HGNC Symbol
2	119302225	119366834	C2orf76	HGNC Symbol
2	119302225	119366834	C2orf76	HGNC Symbol
2	119302225	119366834	C2orf76	HGNC Symbol
2	65310851	65432637	SPRED2	HGNC Symbol
2	65310851	65432637	SPRED2	HGNC Symbol
2	85561562	85582031	VAMP8	HGNC Symbol
2	219054424	219060921	IHH	HGNC Symbol
2	85584431	85593406	VAMP5	HGNC Symbol
2	3541430	3558333	RNASEH1	HGNC Symbol
2	203328239	203447728	ABI2	HGNC Symbol
2	203328239	203447728	ABI2	HGNC Symbol
2	203328239	203447728	ABI2	HGNC Symbol
2	203328239	203447728	ABI2	HGNC Symbol
2	203328239	203447728	ABI2	HGNC Symbol
2	3532008	3558333	AC108488.2	Clone-based (Ensembl) gene
2	3532008	3558333	AC108488.2	Clone-based (Ensembl) gene
2	227805739	227817564	CCL20	HGNC Symbol
2	227805739	227817564	CCL20	HGNC Symbol
2	189560579	189583758	SLC40A1	HGNC Symbol
2	130356045	130375405	PTPN18	HGNC Symbol
2	130356045	130375405	PTPN18	HGNC Symbol
2	20032650	20051628	LAPTM4A	HGNC Symbol
2	203394345	203535335	RAPH1	HGNC Symbol
2	203394345	203535335	RAPH1	HGNC Symbol
2	30231534	30323730	LBH	HGNC Symbol
2	135905881	135986100	DARS	HGNC Symbol
2	75469302	75569722	EVA1A	HGNC Symbol
2	75469302	75569722	EVA1A	HGNC Symbol
2	75469302	75569722	EVA1A	HGNC Symbol
2	75469302	75569722	EVA1A	HGNC Symbol
2	177392768	177559299	AGPS	HGNC Symbol
2	20200797	20225433	SDC1	HGNC Symbol
2	20200797	20225433	SDC1	HGNC Symbol
2	85595725	85597613	RNF181	HGNC Symbol
2	177548998	177553014	TTC30B	HGNC Symbol
2	151409883	151508013	RIF1	HGNC Symbol
2	151409883	151508013	RIF1	HGNC Symbol
2	151409883	151508013	RIF1	HGNC Symbol
2	151409883	151508013	RIF1	HGNC Symbol
2	151409883	151508013	RIF1	HGNC Symbol
2	40097270	40611053	SLC8A1	HGNC Symbol
2	40097270	40611053	SLC8A1	HGNC Symbol
2	40097270	40611053	SLC8A1	HGNC Symbol
2	40097270	40611053	SLC8A1	HGNC Symbol
2	40097270	40611053	SLC8A1	HGNC Symbol
2	40097270	40611053	SLC8A1	HGNC Symbol
2	40097270	40611053	SLC8A1	HGNC Symbol
2	40097270	40611053	SLC8A1	HGNC Symbol
2	157736444	157875862	ACVR1	HGNC Symbol
2	157736444	157875862	ACVR1	HGNC Symbol
